"date1","date2","days_apart","same_day_of_week","duration_diff_mins","n_athletes_common","n_athletes_matched","pct_matched","mean_euclidean_dist","TRIMP_diff_pct","HR80_diff_pct","HRavg_diff_pct","feasible"
2019-11-18,2019-11-25,7,TRUE,0,19,16,84.2105263157895,16.4196544485895,14.4388881085487,31.8157364007989,3.76135934153964,TRUE
2020-01-27,2020-02-03,7,TRUE,0,19,15,78.9473684210526,20.434117677165,15.4920096691747,44.4589864052838,5.67733822908159,TRUE
2020-02-03,2020-02-10,7,TRUE,5,16,12,75,21.3800537855371,15.9049671719068,45.3695090462895,4.92094547402978,TRUE
2020-01-27,2020-02-10,14,TRUE,5,17,13,76.4705882352941,20.2054940689988,15.9376092657787,32.4394410762155,4.67729484791862,TRUE
2020-01-20,2020-02-03,14,TRUE,0,19,14,73.6842105263158,20.4213783942071,18.3466680084987,35.0897278359874,4.19287047680094,TRUE
2020-01-20,2020-01-27,7,TRUE,0,20,11,55,27.0104380763613,22.5606167612644,48.4357680590862,5.80008877610027,TRUE
2020-02-24,2020-03-02,7,TRUE,5,14,5,35.7142857142857,27.823005140504,30.2523720089488,57.2292473168352,6.15317265435195,TRUE
