"model","outcome","model_type","term","estimate","std_error","t_value","p_value","ci_lower","ci_upper","R2_marginal","R2_conditional","AIC","BIC","random_intercept_var","random_slope_var","random_intercept_slope_cor","residual_var"
"TRIMP_min","sRPE","RS","(Intercept)",5.48455626146181,0.139394653097314,39.3455282508787,1.2831126348732e-18,5.21134776175362,5.75776476117,0.33027269207949,0.480736416806832,4762.59132349407,4810.42229898499,0.345656206740708,0.0319660293402177,-0.0636955137252589,1.30313419149802
"TRIMP_min","sRPE","RS","TRIMP_min_within_z",0.600908969966205,0.0528915440468625,11.3611538629652,2.44428397956531e-10,0.497243448547641,0.70457449138477,0.33027269207949,0.480736416806832,4762.59132349407,4810.42229898499,0.345656206740708,0.0319660293402177,-0.0636955137252589,1.30313419149802
"TRIMP_min","sRPE","RS","TRIMP_min_between_z",0.245537956994175,0.123806644175718,1.98323731839209,0.063470358114707,0.00288139336300144,0.488194520625349,0.33027269207949,0.480736416806832,4762.59132349407,4810.42229898499,0.345656206740708,0.0319660293402177,-0.0636955137252589,1.30313419149802
"TRIMP_min","sRPE","RS","context_fgame",1.41420679644059,0.0672986746855465,21.0138877629981,5.98398266294918e-86,1.28230381784964,1.54610977503154,0.33027269207949,0.480736416806832,4762.59132349407,4810.42229898499,0.345656206740708,0.0319660293402177,-0.0636955137252589,1.30313419149802
"TRIMP_min","sRPE","RS","TRIMP_min_within_z:context_fgame",-0.131057908520531,0.0804904925794368,-1.62824085579037,0.103685724602042,-0.288816375074115,0.0267005580330539,0.33027269207949,0.480736416806832,4762.59132349407,4810.42229898499,0.345656206740708,0.0319660293402177,-0.0636955137252589,1.30313419149802
"HR_avg_pct_max","sRPE","RS","(Intercept)",5.58923273335201,0.143166815886207,39.0400016844301,3.29138242133095e-18,5.30863093043377,5.86983453627025,0.339242992514105,0.500326053540697,4740.32091713237,4788.15189262328,0.365531942894106,0.0465866195966814,-0.0697088880793973,1.27828096346092
"HR_avg_pct_max","sRPE","RS","HR_avg_pct_max_within_z",0.674958798415862,0.0613076267266911,11.0093773720001,3.73552009718692e-10,0.554798058053922,0.795119538777802,0.339242992514105,0.500326053540697,4740.32091713237,4788.15189262328,0.365531942894106,0.0465866195966814,-0.0697088880793973,1.27828096346092
"HR_avg_pct_max","sRPE","RS","HR_avg_pct_max_between_z",0.246687956834395,0.127635276832134,1.93275685967947,0.0701752373014775,-0.00347258891338678,0.496848502582178,0.339242992514105,0.500326053540697,4740.32091713237,4788.15189262328,0.365531942894106,0.0465866195966814,-0.0697088880793973,1.27828096346092
"HR_avg_pct_max","sRPE","RS","context_fgame",1.13254797507818,0.0732719366177568,15.4567768692457,4.39866457867611e-50,0.988937618229875,1.27615833192649,0.339242992514105,0.500326053540697,4740.32091713237,4788.15189262328,0.365531942894106,0.0465866195966814,-0.0697088880793973,1.27828096346092
"HR_avg_pct_max","sRPE","RS","HR_avg_pct_max_within_z:context_fgame",-0.226158182515294,0.0755772474217421,-2.99241094681932,0.00281351167751962,-0.374286865512581,-0.0780294995180064,0.339242992514105,0.500326053540697,4740.32091713237,4788.15189262328,0.365531942894106,0.0465866195966814,-0.0697088880793973,1.27828096346092
