"model","outcome","model_type","term","estimate","std_error","t_value","p_value","ci_lower","ci_upper","R2_marginal","R2_conditional","AIC","BIC","random_intercept_var","random_slope_var","random_intercept_slope_cor","residual_var"
"TRIMP_min","sRPE","RS","TRIMP_min_between_z",0.182608978579287,0.164216802720307,1.11199935423359,0.292353199662751,-0.139250040408834,0.504467997567407,0.272303832888362,0.489253257407355,2883.82459733507,2927.06612801564,0.530607146584788,0.031099728133136,-0.108785195462071,1.32549280045874
"TRIMP_min","sRPE","RS","context_fgame",1.26614453220189,0.0851781824809639,14.8646577717816,1.21583007549714e-44,1.09919836227062,1.43309070213316,0.272303832888362,0.489253257407355,2883.82459733507,2927.06612801564,0.530607146584788,0.031099728133136,-0.108785195462071,1.32549280045874
"TRIMP_min","sRPE","RS","TRIMP_min_within_z:context_fgame",-0.159956783750509,0.102014333135889,-1.56798342775458,0.117240568667516,-0.359901202603722,0.0399876351027047,0.272303832888362,0.489253257407355,2883.82459733507,2927.06612801564,0.530607146584788,0.031099728133136,-0.108785195462071,1.32549280045874
"HR_avg_pct_max","sRPE","RS","(Intercept)",5.60099503907198,0.239160888806802,23.4193603603663,1.40341513392714e-09,5.13224831050006,6.0697417676439,0.303217079495082,0.535299848769851,2865.70758627933,2908.9491169599,0.597851129343249,0.0468997887469972,-0.137309258253388,1.29350879728398
"HR_avg_pct_max","sRPE","RS","HR_avg_pct_max_within_z",0.658262424012741,0.0794527726815374,8.28495220237547,5.60774556256835e-06,0.50253785108508,0.813986996940402,0.303217079495082,0.535299848769851,2865.70758627933,2908.9491169599,0.597851129343249,0.0468997887469972,-0.137309258253388,1.29350879728398
"HR_avg_pct_max","sRPE","RS","HR_avg_pct_max_between_z",0.327750753168798,0.158837351535321,2.06343627617031,0.0672286154130347,0.0164352647598403,0.639066241577755,0.303217079495082,0.535299848769851,2865.70758627933,2908.9491169599,0.597851129343249,0.0468997887469972,-0.137309258253388,1.29350879728398
"HR_avg_pct_max","sRPE","RS","context_fgame",1.00324596710435,0.0928681964250776,10.8029013776931,1.24368663050108e-25,0.821227646802005,1.18526428740669,0.303217079495082,0.535299848769851,2865.70758627933,2908.9491169599,0.597851129343249,0.0468997887469972,-0.137309258253388,1.29350879728398
"HR_avg_pct_max","sRPE","RS","HR_avg_pct_max_within_z:context_fgame",-0.273035890325618,0.0969045630428212,-2.81757516624853,0.00494609505727629,-0.462965343827139,-0.0831064368240975,0.303217079495082,0.535299848769851,2865.70758627933,2908.9491169599,0.597851129343249,0.0468997887469972,-0.137309258253388,1.29350879728398
"HR80_pct_rd","sRPE","RS","(Intercept)",5.43832740557404,0.226683160496351,23.9908751654342,5.17064151033918e-10,4.99403657509948,5.8826182360486,0.261893561205501,0.488075226761996,2880.03687555667,2923.27840623724,0.531351857685746,0.0461563204190336,-0.12828156821767,1.31613150979676
"HR80_pct_rd","sRPE","RS","HR80_pct_rd_within_z",0.552959177181775,0.0765612910413329,7.22243799263064,1.33539307530639e-05,0.402901804130873,0.703016550232676,0.261893561205501,0.488075226761996,2880.03687555667,2923.27840623724,0.531351857685746,0.0461563204190336,-0.12828156821767,1.31613150979676
"HR80_pct_rd","sRPE","RS","HR80_pct_rd_between_z",0.0420489582815136,0.15042749932298,0.279529730074359,0.786144979878375,-0.252783522675951,0.336881439238978,0.261893561205501,0.488075226761996,2880.03687555667,2923.27840623724,0.531351857685746,0.0461563204190336,-0.12828156821767,1.31613150979676
"HR80_pct_rd","sRPE","RS","context_fgame",1.26355039320819,0.0847211696573638,14.9142227181039,4.79658082348686e-45,1.09749995195165,1.42960083446473,0.261893561205501,0.488075226761996,2880.03687555667,2923.27840623724,0.531351857685746,0.0461563204190336,-0.12828156821767,1.31613150979676
"HR80_pct_rd","sRPE","RS","HR80_pct_rd_within_z:context_fgame",-0.0190191837210035,0.112245058471408,-0.169443394480019,0.865486799276895,-0.239015455767555,0.200977088325548,0.261893561205501,0.488075226761996,2880.03687555667,2923.27840623724,0.531351857685746,0.0461563204190336,-0.12828156821767,1.31613150979676
"HR_peak","sRPE","RS","(Intercept)",5.6716486174417,0.242886531273469,23.3510215148815,1.40336192452697e-09,5.19559976381584,6.14769747106756,0.228989029245129,0.493371859270783,2945.14439306188,2988.38592374245,0.609112818051941,0.109871809018271,0.0137783937487114,1.3975128696337
"HR_peak","sRPE","RS","HR_peak_within_z",0.652791762535933,0.113701303224059,5.74128654664182,8.32715666042019e-05,0.429941303221509,0.875642221850357,0.228989029245129,0.493371859270783,2945.14439306188,2988.38592374245,0.609112818051941,0.109871809018271,0.0137783937487114,1.3975128696337
"HR_peak","sRPE","RS","HR_peak_between_z",-0.000135188043514956,0.275469974030471,-0.000490754188331255,0.999619140063134,-0.540046415965422,0.539776039878392,0.228989029245129,0.493371859270783,2945.14439306188,2988.38592374245,0.609112818051941,0.109871809018271,0.0137783937487114,1.3975128696337
"HR_peak","sRPE","RS","context_fgame",0.866481417690411,0.155699203997255,5.56509857112492,3.47021960692911e-08,0.561316585434237,1.17164624994659,0.228989029245129,0.493371859270783,2945.14439306188,2988.38592374245,0.609112818051941,0.109871809018271,0.0137783937487114,1.3975128696337
"HR_peak","sRPE","RS","HR_peak_within_z:context_fgame",-0.460397143153248,0.146549129083799,-3.14158907686162,0.00173612681717364,-0.747628158123207,-0.17316612818329,0.228989029245129,0.493371859270783,2945.14439306188,2988.38592374245,0.609112818051941,0.109871809018271,0.0137783937487114,1.3975128696337
