"model","outcome","model_type","term","estimate","std_error","t_value","p_value","ci_lower","ci_upper","R2_marginal","R2_conditional","AIC","BIC","random_intercept_var","random_slope_var","random_intercept_slope_cor","residual_var"
"TRIMP_TOI","sRPE_TL_toi","RI","(Intercept)",130.74000129857,4.50071949905568,29.0486890653819,8.14166090015483e-07,121.918753175904,139.561249421236,0.0938237273085118,0.0948110583804608,581.257093636528,589.567243412151,1.29002311359631,NA,NA,1182.69817494541
"TRIMP_TOI","sRPE_TL_toi","RI","TRIMP_within_game_z",11.0719390023329,4.51567800489432,2.45188850718154,0.0176193456467902,2.22137274696031,19.9225052577054,0.0938237273085118,0.0948110583804608,581.257093636528,589.567243412151,1.29002311359631,NA,NA,1182.69817494541
"HR80_mins_TOI","sRPE_TL_toi","RI","(Intercept)",130.571566439411,4.51699547950539,28.9067294912832,1.08111264846964e-06,121.718417981251,139.424714897572,0.230964455706182,0.248823563488023,571.627146156787,579.937295932409,23.3321233327977,NA,NA,981.378323905383
"HR80_mins_TOI","sRPE_TL_toi","RI","HR80_mins_within_game_z",17.3708002861982,4.11343116259445,4.22294663495522,9.85383643303937e-05,9.30862335462836,25.4329772177681,0.230964455706182,0.248823563488023,571.627146156787,579.937295932409,23.3321233327977,NA,NA,981.378323905383
"TRIMP_Duration","sRPE_TL_duration","RI","(Intercept)",1100.91102550878,29.2694385037843,37.6129875319078,1.41561082431812e-08,1043.54398019365,1158.27807082391,0.121297883572968,0.239988914781105,749.584722542564,757.894872318187,3256.87768614467,NA,NA,20854.6772193039
"TRIMP_Duration","sRPE_TL_duration","RI","TRIMP_within_game_z",57.69237057502,18.9621570590697,3.04250040727436,0.00368156877250111,20.5272256700514,94.8575154799885,0.121297883572968,0.239988914781105,749.584722542564,757.894872318187,3256.87768614467,NA,NA,20854.6772193039
"HR80_mins_Duration","sRPE_TL_duration","RI","(Intercept)",1101.68477769866,29.066008726108,37.902857185517,1.12957192481829e-08,1044.71644742116,1158.65310797616,0.240007926844929,0.372368549986232,739.648869857599,747.959019633222,3627.83715114313,NA,NA,17202.5836502371
"HR80_mins_Duration","sRPE_TL_duration","RI","HR80_mins_within_game_z",81.1068030205084,17.2219705559983,4.7094960914481,1.9144946468213e-05,47.3523609879424,114.861245053074,0.240007926844929,0.372368549986232,739.648869857599,747.959019633222,3627.83715114313,NA,NA,17202.5836502371
